Len,Osc,Die,Vg,Vd,Id
16,36,170,-10,-12.399999999999999,8.5206145354e-08
16,36,170,-10,-12.199999999999996,8.453331405199998e-08
16,36,170,-10,-12.0,8.386048275e-08
16,36,170,-10,-11.799999999999997,8.306326224999998e-08
16,36,170,-10,-11.599999999999994,8.226604174999997e-08
16,36,170,-10,-11.399999999999999,8.146882124999999e-08
16,36,170,-10,-11.199999999999996,8.067160074999998e-08
16,36,170,-10,-11.0,7.987438025e-08
16,36,170,-10,-10.799999999999997,7.895046399799997e-08
16,36,170,-10,-10.599999999999994,7.802654774599998e-08
16,36,170,-10,-10.399999999999999,7.710263149399999e-08
16,36,170,-10,-10.199999999999996,7.617871524199998e-08
16,36,170,-10,-10.0,7.525479899e-08
16,36,170,-10,-9.799999999999997,7.420448418999999e-08
16,36,170,-10,-9.599999999999994,7.315416938999996e-08
16,36,170,-10,-9.399999999999999,7.210385459e-08
16,36,170,-10,-9.199999999999996,7.105353978999997e-08
16,36,170,-10,-9.0,7.000322499e-08
16,36,170,-10,-8.799999999999997,6.882990413599998e-08
16,36,170,-10,-8.599999999999994,6.765658328199997e-08
16,36,170,-10,-8.399999999999999,6.648326242799999e-08
16,36,170,-10,-8.199999999999996,6.530994157399997e-08
16,36,170,-10,-8.0,6.413662072e-08
16,36,170,-10,-7.799999999999997,6.284538563199997e-08
16,36,170,-10,-7.599999999999994,6.155415054399996e-08
16,36,170,-10,-7.399999999999999,6.026291545599999e-08
16,36,170,-10,-7.199999999999996,5.897168036799997e-08
16,36,170,-10,-7.0,5.768044528e-08
16,36,170,-10,-6.799999999999997,5.627738634199998e-08
16,36,170,-10,-6.599999999999994,5.487432740399996e-08
16,36,170,-10,-6.399999999999999,5.347126846599999e-08
16,36,170,-10,-6.199999999999996,5.206820952799997e-08
16,36,170,-10,-6.0,5.066515059e-08
16,36,170,-10,-5.799999999999997,4.9157382813999977e-08
16,36,170,-10,-5.599999999999994,4.764961503799995e-08
16,36,170,-10,-5.399999999999999,4.614184726199999e-08
16,36,170,-10,-5.199999999999996,4.4634079485999967e-08
16,36,170,-10,-5.0,4.312631171e-08
16,36,170,-10,-4.799999999999997,4.1522493017999974e-08
16,36,170,-10,-4.599999999999994,3.9918674325999956e-08
16,36,170,-10,-4.399999999999999,3.831485563399999e-08
16,36,170,-10,-4.199999999999996,3.671103694199997e-08
16,36,170,-10,-4.0,3.510721825e-08
16,36,170,-10,-3.799999999999997,3.341872889799998e-08
16,36,170,-10,-3.5999999999999943,3.173023954599995e-08
16,36,170,-10,-3.3999999999999986,3.004175019399999e-08
16,36,170,-10,-3.1999999999999957,2.8353260841999966e-08
16,36,170,-10,-3.0,2.666477149e-08
16,36,170,-10,-2.799999999999997,2.4908032489999978e-08
16,36,170,-10,-2.5999999999999943,2.3151293489999948e-08
16,36,170,-10,-2.3999999999999986,2.1394554489999988e-08
16,36,170,-10,-2.1999999999999957,1.963781548999996e-08
16,36,170,-10,-2.0,1.788107649e-08
16,36,170,-10,-1.7999999999999972,1.6084729858599974e-08
16,36,170,-10,-1.5999999999999943,1.428838322719995e-08
16,36,170,-10,-1.3999999999999986,1.2492036595799986e-08
16,36,170,-10,-1.1999999999999957,1.0695689964399962e-08
16,36,170,-10,-1.0,8.899343333e-09
16,36,170,-10,-0.7999999999999972,7.119474666358428e-09
16,36,170,-10,-0.5999999999999943,5.339605999716856e-09
16,36,170,-10,-0.3999999999999986,3.559737333075347e-09
16,36,170,-10,-0.19999999999999574,1.7798686664337754e-09
16,36,170,-10,0.0,2.0773321434703561e-19
16,36,170,-15,-60.0,1.799393464e-07
16,36,170,-15,-59.8,1.799258785e-07
16,36,170,-15,-59.6,1.7991210228e-07
16,36,170,-15,-59.4,1.7989834804e-07
16,36,170,-15,-59.2,1.7988462572000002e-07
16,36,170,-15,-59.0,1.798709034e-07
16,36,170,-15,-58.8,1.798575982e-07
16,36,170,-15,-58.6,1.79844293e-07
16,36,170,-15,-58.4,1.798309878e-07
16,36,170,-15,-58.2,1.798176826e-07
16,36,170,-15,-58.0,1.798043774e-07
16,36,170,-15,-57.8,1.7979087976e-07
16,36,170,-15,-57.6,1.7977738212000002e-07
16,36,170,-15,-57.4,1.7976388448e-07
16,36,170,-15,-57.2,1.7975038684e-07
16,36,170,-15,-57.0,1.797368892e-07
16,36,170,-15,-56.8,1.797238672533333e-07
16,36,170,-15,-56.6,1.7971084530666664e-07
16,36,170,-15,-56.4,1.7969782335999998e-07
16,36,170,-15,-56.2,1.7968411625999997e-07
16,36,170,-15,-56.0,1.796683537e-07
16,36,170,-15,-55.8,1.7965441608e-07
16,36,170,-15,-55.6,1.7964047846e-07
16,36,170,-15,-55.4,1.7962654084e-07
16,36,170,-15,-55.2,1.7961260322e-07
16,36,170,-15,-55.0,1.795986656e-07
16,36,170,-15,-54.8,1.7958447172e-07
16,36,170,-15,-54.6,1.7957027784e-07
16,36,170,-15,-54.4,1.7955608396e-07
16,36,170,-15,-54.2,1.7954189008e-07
16,36,170,-15,-54.0,1.795276962e-07
16,36,170,-15,-53.8,1.7951319792e-07
16,36,170,-15,-53.6,1.7949869964e-07
16,36,170,-15,-53.4,1.7948420136e-07
16,36,170,-15,-53.2,1.7946970308e-07
16,36,170,-15,-53.0,1.794552048e-07
16,36,170,-15,-52.8,1.794403022e-07
16,36,170,-15,-52.6,1.7942539960000002e-07
16,36,170,-15,-52.4,1.79410429e-07
16,36,170,-15,-52.2,1.7939539040000002e-07
16,36,170,-15,-52.0,1.793803518e-07
16,36,170,-15,-51.8,1.7936507964e-07
16,36,170,-15,-51.6,1.7934980747999998e-07
16,36,170,-15,-51.4,1.7933453531999999e-07
16,36,170,-15,-51.2,1.7931926316e-07
16,36,170,-15,-51.0,1.79303991e-07
16,36,170,-15,-50.8,1.792883851e-07
16,36,170,-15,-50.6,1.792727792e-07
16,36,170,-15,-50.4,1.792571733e-07
16,36,170,-15,-50.2,1.792415674e-07
16,36,170,-15,-50.0,1.792259615e-07
16,36,170,-15,-49.8,1.7920999098e-07
16,36,170,-15,-49.6,1.7919402046e-07
16,36,170,-15,-49.4,1.7917804994e-07
16,36,170,-15,-49.2,1.7916207942e-07
16,36,170,-15,-49.0,1.791461089e-07
16,36,170,-15,-48.8,1.7912992714e-07
16,36,170,-15,-48.6,1.7911360377999997e-07
16,36,170,-15,-48.4,1.7909723322e-07
16,36,170,-15,-48.2,1.7908086266e-07
16,36,170,-15,-48.0,1.790644921e-07
16,36,170,-15,-47.8,1.7904777648e-07
16,36,170,-15,-47.6,1.7903106086e-07
16,36,170,-15,-47.4,1.7901434524e-07
16,36,170,-15,-47.2,1.7899762962000004e-07
16,36,170,-15,-47.0,1.78980914e-07
16,36,170,-15,-46.8,1.7896385879714287e-07
16,36,170,-15,-46.6,1.7894668652285715e-07
16,36,170,-15,-46.4,1.7892951424857144e-07
16,36,170,-15,-46.2,1.789123419742857e-07
16,36,170,-15,-46.0,1.788951697e-07
16,36,170,-15,-45.8,1.7887757732000002e-07
16,36,170,-15,-45.6,1.7885998494e-07
16,36,170,-15,-45.4,1.7884239256e-07
16,36,170,-15,-45.2,1.7882480017999998e-07
16,36,170,-15,-45.0,1.788072078e-07
16,36,170,-15,-44.8,1.7878910848e-07
16,36,170,-15,-44.6,1.7877100915999998e-07
16,36,170,-15,-44.4,1.7875290983999998e-07
16,36,170,-15,-44.2,1.7873481051999998e-07
16,36,170,-15,-44.0,1.787167112e-07
16,36,170,-15,-43.8,1.7869812918857142e-07
16,36,170,-15,-43.599999999999994,1.7867954717714287e-07
16,36,170,-15,-43.4,1.7866096516571429e-07
16,36,170,-15,-43.2,1.7864238315428573e-07
16,36,170,-15,-43.0,1.786236405e-07
16,36,170,-15,-42.8,1.786044172e-07
16,36,170,-15,-42.599999999999994,1.7858519389999997e-07
16,36,170,-15,-42.4,1.785659706e-07
16,36,170,-15,-42.2,1.7854674729999998e-07
16,36,170,-15,-42.0,1.78527524e-07
16,36,170,-15,-41.8,1.7850775778666665e-07
16,36,170,-15,-41.599999999999994,1.7848799157333333e-07
16,36,170,-15,-41.4,1.7846822536e-07
16,36,170,-15,-41.2,1.7844836402e-07
16,36,170,-15,-41.0,1.784282173e-07
16,36,170,-15,-40.8,1.7840763312e-07
16,36,170,-15,-40.599999999999994,1.7838704893999998e-07
16,36,170,-15,-40.4,1.7836646476e-07
16,36,170,-15,-40.2,1.7834588058e-07
16,36,170,-15,-40.0,1.783252964e-07
16,36,170,-15,-39.8,1.7830403156800003e-07
16,36,170,-15,-39.599999999999994,1.78282766736e-07
16,36,170,-15,-39.4,1.7826150190400002e-07
16,36,170,-15,-39.2,1.7823989643333335e-07
16,36,170,-15,-39.0,1.782182423e-07
16,36,170,-15,-38.8,1.781960958111111e-07
16,36,170,-15,-38.599999999999994,1.781739493222222e-07
16,36,170,-15,-38.4,1.781517103942857e-07
16,36,170,-15,-38.2,1.7812907089714287e-07
16,36,170,-15,-38.0,1.781064314e-07
16,36,170,-15,-37.8,1.7808322004e-07
16,36,170,-15,-37.599999999999994,1.7806000867999998e-07
16,36,170,-15,-37.4,1.7803654171999997e-07
16,36,170,-15,-37.2,1.7801281916e-07
16,36,170,-15,-37.0,1.779890966e-07
16,36,170,-15,-36.8,1.7796430424e-07
16,36,170,-15,-36.599999999999994,1.7793951188e-07
16,36,170,-15,-36.4,1.7791471951999999e-07
16,36,170,-15,-36.2,1.7788992716e-07
16,36,170,-15,-36.0,1.778651348e-07
16,36,170,-15,-35.8,1.7783936269333334e-07
16,36,170,-15,-35.599999999999994,1.7781348258400003e-07
16,36,170,-15,-35.4,1.7778684645600003e-07
16,36,170,-15,-35.2,1.7776021032800003e-07
16,36,170,-15,-35.0,1.777335742e-07
16,36,170,-15,-34.8,1.77706046776e-07
16,36,170,-15,-34.599999999999994,1.7767808333090909e-07
16,36,170,-15,-34.4,1.7764955928727275e-07
16,36,170,-15,-34.2,1.7762103524363637e-07
16,36,170,-15,-34.0,1.775925112e-07
16,36,170,-15,-33.8,1.7756285776e-07
16,36,170,-15,-33.599999999999994,1.7753228458e-07
16,36,170,-15,-33.4,1.7750140482e-07
16,36,170,-15,-33.2,1.7747052506e-07
16,36,170,-15,-33.0,1.774396453e-07
16,36,170,-15,-32.8,1.7740737517846154e-07
16,36,170,-15,-32.599999999999994,1.7737355083384615e-07
16,36,170,-15,-32.4,1.7733972648923076e-07
16,36,170,-15,-32.2,1.773059021446154e-07
16,36,170,-15,-32.0,1.772720778e-07
16,36,170,-15,-31.799999999999997,1.7723573856000002e-07
16,36,170,-15,-31.599999999999998,1.7719817312e-07
16,36,170,-15,-31.4,1.7716060768000002e-07
16,36,170,-15,-31.2,1.7712304224000002e-07
16,36,170,-15,-31.0,1.770854768e-07
16,36,170,-15,-30.799999999999997,1.7704476139333334e-07
16,36,170,-15,-30.599999999999998,1.7700359062000002e-07
16,36,170,-15,-30.4,1.7696172980933333e-07
16,36,170,-15,-30.2,1.7691841898e-07
16,36,170,-15,-30.0,1.768722537e-07
16,36,170,-15,-29.799999999999997,1.7682358664e-07
16,36,170,-15,-29.599999999999998,1.7677491958e-07
16,36,170,-15,-29.4,1.7672625252e-07
16,36,170,-15,-29.2,1.7667758546e-07
16,36,170,-15,-29.0,1.766289184e-07
16,36,170,-15,-28.799999999999997,1.7657080492e-07
16,36,170,-15,-28.599999999999998,1.7651269144e-07
16,36,170,-15,-28.4,1.7645457795999999e-07
16,36,170,-15,-28.2,1.7639646448e-07
16,36,170,-15,-28.0,1.76338351e-07
16,36,170,-15,-27.799999999999997,1.7626747626e-07
16,36,170,-15,-27.6,1.7619660152e-07
16,36,170,-15,-27.4,1.7612572678000001e-07
16,36,170,-15,-27.199999999999996,1.7605485203999998e-07
16,36,170,-15,-27.0,1.759839773e-07
16,36,170,-15,-26.799999999999997,1.7589513842e-07
16,36,170,-15,-26.6,1.7580629954000003e-07
16,36,170,-15,-26.4,1.7571746066e-07
16,36,170,-15,-26.199999999999996,1.7562862178000002e-07
16,36,170,-15,-26.0,1.755397829e-07
16,36,170,-15,-25.799999999999997,1.7542528900000001e-07
16,36,170,-15,-25.6,1.753107951e-07
16,36,170,-15,-25.4,1.751963012e-07
16,36,170,-15,-25.199999999999996,1.750818073e-07
16,36,170,-15,-25.0,1.749673134e-07
16,36,170,-15,-24.799999999999997,1.748164935e-07
16,36,170,-15,-24.6,1.746656736e-07
16,36,170,-15,-24.4,1.745148537e-07
16,36,170,-15,-24.199999999999996,1.7436403379999999e-07
16,36,170,-15,-24.0,1.742132139e-07
16,36,170,-15,-23.799999999999997,1.7401203813999998e-07
16,36,170,-15,-23.6,1.7381086238e-07
16,36,170,-15,-23.4,1.7360968661999998e-07
16,36,170,-15,-23.199999999999996,1.7340851085999997e-07
16,36,170,-15,-23.0,1.732073351e-07
